STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,DAEV,DAEV_ATTRIBUTES,DASF,DASF_ATTRIBUTES,DAWM,DAWM_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,MDEV,MDEV_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,MDWM,MDWM_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES
USW00094728,2016-12-16,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",-27.0,",,W",-82.0,",,W",,,,,-156.0,",,W",10284.0,",,W",10234.0,",,W",-78.0,",,W",27.0,",,W",,,,,,,,,,,,,,,,,,,,,47.0,",,W",38.0,",,W",56.0,",,W",,,,,,,,,280.0,",,W",300.0,",,W",,,,,,,,,,,67.0,",,W",112.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2016-12-17,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",185,",,W,2400",71.0,",,W,2400",50.0,",,W,2400",39.0,",,W",-43.0,",,W",,,,,-22.0,",,W",10166.0,",,W",10119.0,",,W",-6.0,",,W",19.0,",,W",,,,,,,,,,,,,,,,,,,,,87.0,",,W",49.0,",,W",100.0,",,W",,,,,,,,,240.0,",,W",240.0,",,W",,,,,,,,,,,67.0,",,W",116.0,",,W",,,,,1.0,",,W",,,,,,,,,1.0,",,W",,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,2016-12-18,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",10,",,W,2400",0.0,",,W,2400",30.0,",,W,2400",144.0,",,W",-5.0,",,W",,,,,22.0,",,W",10156.0,",,W",10085.0,",,W",50.0,",,W",33.0,",,W",,,,,,,,,,,,,,,,,,,,,75.0,",,W",39.0,",,W",100.0,",,W",,,,,,,,,300.0,",,W",310.0,",,W",,,,,,,,,,,81.0,",,W",139.0,",,W",,,,,1.0,",,W",1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2016-12-19,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",-5.0,",,W",-49.0,",,W",,,,,-139.0,",,W",10383.0,",,W",10328.0,",,W",-61.0,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,43.0,",,W",35.0,",,W",55.0,",,W",,,,,,,,,340.0,",,W",50.0,",,W",,,,,,,,,,,63.0,",,W",89.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2016-12-20,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",6.0,",,W",-66.0,",,W",,,,,-128.0,",,W",10312.0,",,W",10257.0,",,W",-56.0,",,W",14.0,",,W",,,,,,,,,,,,,,,,,,,,,46.0,",,W",33.0,",,W",62.0,",,W",,,,,,,,,250.0,",,W",250.0,",,W",,,,,,,,,,,67.0,",,W",98.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2016-12-21,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",44.0,",,W",-10.0,",,W",,,,,-78.0,",,W",10213.0,",,W",10163.0,",,W",-11.0,",,W",13.0,",,W",,,,,,,,,,,,,,,,,,,,,49.0,",,W",41.0,",,W",56.0,",,W",,,,,,,,,240.0,",,W",250.0,",,W",,,,,,,,,,,58.0,",,W",85.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2016-12-22,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",94.0,",,W",28.0,",,W",,,,,-44.0,",,W",10173.0,",,W",10122.0,",,W",17.0,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,50.0,",,W",35.0,",,W",60.0,",,W",,,,,,,,,290.0,",,W",300.0,",,W",,,,,,,,,,,72.0,",,W",121.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2016-12-23,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",83.0,",,W",33.0,",,W",,,,,-44.0,",,W",10284.0,",,W",10234.0,",,W",17.0,",,W",29.0,",,W",,,,,,,,,,,,,,,,,,,,,48.0,",,W",40.0,",,W",55.0,",,W",,,,,,,,,250.0,",,W",260.0,",,W",,,,,,,,,,,67.0,",,W",98.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2016-12-24,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",119,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",83.0,",,W",33.0,",,W",,,,,11.0,",,W",10227.0,",,W",10179.0,",,W",39.0,",,W",22.0,",,W",,,,,,,,,,,,,,,,,,,,,75.0,",,W",51.0,",,W",93.0,",,W",,,,,,,,,240.0,",,W",250.0,",,W",,,,,,,,,,,67.0,",,W",98.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2016-12-25,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",100.0,",,W",22.0,",,W",,,,,-22.0,",,W",10318.0,",,W",10264.0,",,W",28.0,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,56.0,",,W",44.0,",,W",70.0,",,W",,,,,,,,,70.0,",,W",300.0,",,W",,,,,,,,,,,63.0,",,W",89.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2016-12-26,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",5,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",100.0,",,W",6.0,",,W",,,,,0.0,",,W",10339.0,",,W",10284.0,",,W",28.0,",,W",29.0,",,W",,,,,,,,,,,,,,,,,,,,,75.0,",,W",48.0,",,W",93.0,",,W",,,,,,,,,90.0,",,W",270.0,",,W",,,,,,,,,,,63.0,",,W",107.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,2016-12-27,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",156.0,",,W",44.0,",,W",,,,,50.0,",,W",10115.0,",,W",10068.0,",,W",89.0,",,W",32.0,",,W",,,,,,,,,,,,,,,,,,,,,65.0,",,W",35.0,",,W",89.0,",,W",,,,,,,,,280.0,",,W",260.0,",,W",,,,,,,,,,,89.0,",,W",148.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2016-12-28,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",44.0,",,W",11.0,",,W",,,,,-56.0,",,W",10186.0,",,W",10139.0,",,W",0.0,",,W",23.0,",,W",,,,,,,,,,,,,,,,,,,,,54.0,",,W",46.0,",,W",62.0,",,W",,,,,,,,,310.0,",,W",300.0,",,W",,,,,,,,,,,63.0,",,W",94.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2016-12-29,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",99,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",78.0,",,W",6.0,",,W",,,,,-6.0,",,W",10071.0,",,W",10003.0,",,W",22.0,",,W",24.0,",,W",,,,,,,,,,,,,,,,,,,,,74.0,",,W",54.0,",,W",96.0,",,W",,,,,,,,,270.0,",,W",170.0,",,W",,,,,,,,,,,67.0,",,W",112.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2016-12-30,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",3,",,W,2400",0.0,"T,,W,2400",0.0,",,W,2400",44.0,",,W",6.0,",,W",,,,,-44.0,",,W",10058.0,",,W",9993.0,",,W",0.0,",,W",42.0,",,W",,,,,,,,,,,,,,,,,,,,,60.0,",,W",43.0,",,W",79.0,",,W",,,,,,,,,290.0,",,W",280.0,",,W",,,,,,,,,,,81.0,",,W",130.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2016-12-31,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",67.0,",,W",-5.0,",,W",,,,,-67.0,",,W",10166.0,",,W",10119.0,",,W",0.0,",,W",31.0,",,W",,,,,,,,,,,,,,,,,,,,,48.0,",,W",35.0,",,W",56.0,",,W",,,,,,,,,250.0,",,W",210.0,",,W",,,,,,,,,,,67.0,",,W",112.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-01,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,"T,,W,2400",0.0,",,W,2400",0.0,",,W,2400",89.0,",,W",44.0,",,W",,,,,-56.0,",,W",10213.0,",,W",10166.0,",,W",22.0,",,W",25.0,",,W",,,,,,,,,,,,,,,,,,,,,41.0,",,W",31.0,",,W",50.0,",,W",,,,,,,,,260.0,",,W",310.0,",,W",,,,,,,,,,,67.0,",,W",103.0,",,W",,,,,,,,,,,,,,,,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-02,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",53,",,W,2400",0.0,"T,,W,2400",0.0,",,W,2400",50.0,",,W",28.0,",,W",,,,,6.0,",,W",10298.0,",,W",10244.0,",,W",28.0,",,W",41.0,",,W",,,,,,,,,,,,,,,,,,,,,82.0,",,W",51.0,",,W",96.0,",,W",,,,,,,,,70.0,",,W",70.0,",,W",,,,,,,,,,,76.0,",,W",112.0,",,W",,,,,1.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-03,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",147,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",61.0,",,W",39.0,",,W",,,,,44.0,",,W",10102.0,",,W",10037.0,",,W",50.0,",,W",48.0,",,W",,,,,,,,,,,,,,,,,,,,,98.0,",,W",96.0,",,W",100.0,",,W",,,,,,,,,70.0,",,W",60.0,",,W",,,,,,,,,,,94.0,",,W",134.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-04,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",111.0,",,W",11.0,",,W",,,,,-6.0,",,W",9997.0,",,W",9942.0,",,W",39.0,",,W",36.0,",,W",,,,,,,,,,,,,,,,,,,,,64.0,",,W",30.0,",,W",96.0,",,W",,,,,,,,,280.0,",,W",290.0,",,W",,,,,,,,,,,107.0,",,W",161.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-05,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",11.0,",,W",-27.0,",,W",,,,,-122.0,",,W",10129.0,",,W",10081.0,",,W",-44.0,",,W",35.0,",,W",,,,,,,,,,,,,,,,,,,,,42.0,",,W",38.0,",,W",52.0,",,W",,,,,,,,,250.0,",,W",290.0,",,W",,,,,,,,,,,76.0,",,W",121.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-06,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",13,",,W,2400",30.0,",,W,2400",30.0,",,W,2400",6.0,",,W",-38.0,",,W",,,,,-94.0,",,W",10183.0,",,W",10122.0,",,W",-39.0,",,W",21.0,",,W",,,,,,,,,,,,,,,,,,,,,57.0,",,W",39.0,",,W",89.0,",,W",,,,,,,,,360.0,",,W",20.0,",,W",,,,,,,,,,,45.0,",,W",72.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-07,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",81,",,W,2400",130.0,",,W,2400",0.0,"T,,W,2400",-32.0,",,W",-66.0,",,W",,,,,-106.0,",,W",10230.0,",,W",10173.0,",,W",-72.0,",,W",34.0,",,W",,,,,,,,,,,,,,,,,,,,,72.0,",,W",44.0,",,W",92.0,",,W",,,,,,,,,350.0,",,W",330.0,",,W",,,,,,,,,,,76.0,",,W",112.0,",,W",,,,,1.0,",,W",1.0,",,W",,,,,,,,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-08,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",100.0,",,W,2400",-38.0,",,W",-88.0,",,W",,,,,-156.0,",,W",10271.0,",,W",10200.0,",,W",-89.0,",,W",39.0,",,W",,,,,,,,,,,,,,,,,,,,,50.0,",,W",35.0,",,W",62.0,",,W",,,,,,,,,290.0,",,W",280.0,",,W",,,,,,,,,,,81.0,",,W",134.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-09,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",80.0,",,W,2400",-49.0,",,W",-99.0,",,W",,,,,-156.0,",,W",10386.0,",,W",10335.0,",,W",-89.0,",,W",23.0,",,W",,,,,,,,,,,,,,,,,,,,,53.0,",,W",45.0,",,W",59.0,",,W",,,,,,,,,250.0,",,W",250.0,",,W",,,,,,,,,,,58.0,",,W",98.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-10,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",80.0,",,W,2400",78.0,",,W",-60.0,",,W",,,,,-61.0,",,W",10328.0,",,W",10274.0,",,W",-17.0,",,W",21.0,",,W",,,,,,,,,,,,,,,,,,,,,65.0,",,W",42.0,",,W",80.0,",,W",,,,,,,,,180.0,",,W",170.0,",,W",,,,,,,,,,,63.0,",,W",107.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-11,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",132,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",111.0,",,W",56.0,",,W",,,,,39.0,",,W",10244.0,",,W",10186.0,",,W",61.0,",,W",26.0,",,W",,,,,,,,,,,,,,,,,,,,,76.0,",,W",56.0,",,W",96.0,",,W",,,,,,,,,250.0,",,W",240.0,",,W",,,,,,,,,,,72.0,",,W",148.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-12,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",13,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",189.0,",,W",83.0,",,W",,,,,100.0,",,W",10176.0,",,W",10132.0,",,W",122.0,",,W",34.0,",,W",,,,,,,,,,,,,,,,,,,,,74.0,",,W",61.0,",,W",93.0,",,W",,,,,,,,,250.0,",,W",250.0,",,W",,,,,,,,,,,72.0,",,W",107.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-13,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",167.0,",,W",0.0,",,W",,,,,-22.0,",,W",10301.0,",,W",10247.0,",,W",39.0,",,W",32.0,",,W",,,,,,,,,,,,,,,,,,,,,52.0,",,W",32.0,",,W",81.0,",,W",,,,,,,,,300.0,",,W",300.0,",,W",,,,,,,,,,,76.0,",,W",125.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-14,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",30,",,W,2400",15.0,",,W,2400",0.0,",,W,2400",11.0,",,W",-21.0,",,W",,,,,-72.0,",,W",10345.0,",,W",10278.0,",,W",-28.0,",,W",19.0,",,W",,,,,,,,,,,,,,,,,,,,,66.0,",,W",47.0,",,W",92.0,",,W",,,,,,,,,280.0,",,W",60.0,",,W",,,,,,,,,,,40.0,",,W",54.0,",,W",,,,,1.0,",,W",1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-15,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",30.0,",,W,2400",33.0,",,W",-10.0,",,W",,,,,-56.0,",,W",10274.0,",,W",10220.0,",,W",-11.0,",,W",19.0,",,W",,,,,,,,,,,,,,,,,,,,,61.0,",,W",48.0,",,W",85.0,",,W",,,,,,,,,310.0,",,W",300.0,",,W",,,,,,,,,,,45.0,",,W",67.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-16,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",0.0,"T,,W,2400",61.0,",,W",-10.0,",,W",,,,,-61.0,",,W",10291.0,",,W",10240.0,",,W",-6.0,",,W",21.0,",,W",,,,,,,,,,,,,,,,,,,,,54.0,",,W",42.0,",,W",64.0,",,W",,,,,,,,,250.0,",,W",250.0,",,W",,,,,,,,,,,58.0,",,W",85.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-17,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",89,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",56.0,",,W",33.0,",,W",,,,,6.0,",,W",10207.0,",,W",10146.0,",,W",28.0,",,W",22.0,",,W",,,,,,,,,,,,,,,,,,,,,81.0,",,W",55.0,",,W",97.0,",,W",,,,,,,,,70.0,",,W",70.0,",,W",,,,,,,,,,,67.0,",,W",89.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-18,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",15,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",50.0,",,W",33.0,",,W",,,,,28.0,",,W",10142.0,",,W",10095.0,",,W",39.0,",,W",26.0,",,W",,,,,,,,,,,,,,,,,,,,,92.0,",,W",82.0,",,W",100.0,",,W",,,,,,,,,60.0,",,W",60.0,",,W",,,,,,,,,,,63.0,",,W",85.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-19,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",94.0,",,W",39.0,",,W",,,,,11.0,",,W",10166.0,",,W",10115.0,",,W",39.0,",,W",16.0,",,W",,,,,,,,,,,,,,,,,,,,,72.0,",,W",58.0,",,W",86.0,",,W",,,,,,,,,320.0,",,W",310.0,",,W",,,,,,,,,,,54.0,",,W",85.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-20,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",25,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",72.0,",,W",44.0,",,W",,,,,17.0,",,W",10149.0,",,W",10091.0,",,W",39.0,",,W",18.0,",,W",,,,,,,,,,,,,,,,,,,,,77.0,",,W",63.0,",,W",97.0,",,W",,,,,,,,,60.0,",,W",110.0,",,W",,,,,,,,,,,45.0,",,W",63.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-21,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",94.0,",,W",50.0,",,W",,,,,56.0,",,W",10108.0,",,W",10054.0,",,W",61.0,",,W",17.0,",,W",,,,,,,,,,,,,,,,,,,,,95.0,",,W",83.0,",,W",100.0,",,W",,,,,,,,,270.0,",,W",270.0,",,W",,,,,,,,,,,54.0,",,W",81.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-22,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",13,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",89.0,",,W",61.0,",,W",,,,,61.0,",,W",10071.0,",,W",10020.0,",,W",67.0,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,93.0,",,W",80.0,",,W",100.0,",,W",,,,,,,,,60.0,",,W",50.0,",,W",,,,,,,,,,,94.0,",,W",148.0,",,W",,,,,1.0,",,W",1.0,",,W",,,,,,,,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-23,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",295,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",67.0,",,W",22.0,",,W",,,,,11.0,",,W",10064.0,",,W",10024.0,",,W",28.0,",,W",82.0,",,W",,,,,,,,,,,,,,,,,,,,,82.0,",,W",68.0,",,W",97.0,",,W",,,,,,,,,70.0,",,W",40.0,",,W",,,,,,,,,,,148.0,",,W",210.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-24,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",300,",,W,2400",0.0,"T,,W,2400",0.0,",,W,2400",33.0,",,W",17.0,",,W",,,,,17.0,",,W",9946.0,",,W",9895.0,",,W",22.0,",,W",45.0,",,W",,,,,,,,,,,,,,,,,,,,,94.0,",,W",76.0,",,W",100.0,",,W",,,,,,,,,50.0,",,W",50.0,",,W",,,,,,,,,,,107.0,",,W",161.0,",,W",,,,,1.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-25,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",106.0,",,W",22.0,",,W",,,,,-11.0,",,W",10027.0,",,W",9973.0,",,W",33.0,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,60.0,",,W",50.0,",,W",73.0,",,W",,,,,,,,,310.0,",,W",280.0,",,W",,,,,,,,,,,81.0,",,W",116.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-26,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",5,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",133.0,",,W",61.0,",,W",,,,,6.0,",,W",9973.0,",,W",9922.0,",,W",56.0,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,58.0,",,W",42.0,",,W",80.0,",,W",,,,,,,,,290.0,",,W",270.0,",,W",,,,,,,,,,,94.0,",,W",170.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-27,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",61.0,",,W",22.0,",,W",,,,,-44.0,",,W",10027.0,",,W",9980.0,",,W",11.0,",,W",40.0,",,W",,,,,,,,,,,,,,,,,,,,,51.0,",,W",38.0,",,W",57.0,",,W",,,,,,,,,290.0,",,W",260.0,",,W",,,,,,,,,,,81.0,",,W",148.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-28,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",39.0,",,W",11.0,",,W",,,,,-61.0,",,W",10051.0,",,W",10000.0,",,W",-6.0,",,W",35.0,",,W",,,,,,,,,,,,,,,,,,,,,52.0,",,W",45.0,",,W",59.0,",,W",,,,,,,,,270.0,",,W",260.0,",,W",,,,,,,,,,,72.0,",,W",121.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,2017-01-29,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",61.0,",,W",17.0,",,W",,,,,-78.0,",,W",10058.0,",,W",10007.0,",,W",-6.0,",,W",26.0,",,W",,,,,,,,,,,,,,,,,,,,,44.0,",,W",28.0,",,W",59.0,",,W",,,,,,,,,260.0,",,W",260.0,",,W",,,,,,,,,,,67.0,",,W",107.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
